threshold,fpr,fnr
-0.01335010,0.89685446,0.06508876
-0.01335204,0.89686410,0.06508876
-0.01336531,0.89687374,0.06508876
-0.01337415,0.89688337,0.06508876
-0.01337647,0.89689301,0.06508876
-0.01342024,0.89690265,0.06508876
-0.01342628,0.89691228,0.06508876
-0.01343733,0.89692192,0.06508876
-0.01344727,0.89693156,0.06508876
-0.01350829,0.89694119,0.06508876
-0.01354350,0.89695083,0.06508876
-0.01358113,0.89696047,0.06508876
-0.01361232,0.89697011,0.06508876
-0.01361236,0.89697974,0.06508876
-0.01361404,0.89698938,0.06508876
-0.01363460,0.89699902,0.06508876
-0.01365935,0.89700865,0.06508876
-0.01368354,0.89701829,0.06508876
-0.01371789,0.89702793,0.06508876
-0.01372791,0.89703757,0.06508876
-0.01374920,0.89704720,0.06508876
-0.01376653,0.89705684,0.06508876
-0.01377593,0.89706648,0.06508876
-0.01379837,0.89707611,0.06508876
-0.01379991,0.89708575,0.06508876
-0.01381679,0.89709539,0.06508876
-0.01392459,0.89710502,0.06508876
-0.01394667,0.89711466,0.06508876
-0.01396854,0.89712430,0.06508876
-0.01396897,0.89713394,0.06508876
-0.01396926,0.89714357,0.06508876
-0.01397687,0.89715321,0.06508876
-0.01401143,0.89716285,0.06508876
-0.01401307,0.89717248,0.06508876
-0.01402743,0.89718212,0.06508876
-0.01403334,0.89719176,0.06508876
-0.01423191,0.89720140,0.06508876
-0.01423805,0.89721103,0.06508876
-0.01428599,0.89722067,0.06508876
-0.01429655,0.89723031,0.06508876
-0.01429840,0.89723994,0.06508876
-0.01440937,0.89724958,0.06508876
-0.01441486,0.89725922,0.06508876
-0.01446737,0.89726885,0.06508876
-0.01451658,0.89727849,0.06508876
-0.01454866,0.89728813,0.06508876
-0.01455212,0.89729777,0.06508876
-0.01456714,0.89730740,0.06508876
-0.01457250,0.89731704,0.06508876
-0.01458453,0.89732668,0.06508876
-0.01459465,0.89733631,0.06508876
-0.01459680,0.89734595,0.06508876
-0.01460565,0.89735559,0.06508876
-0.01463632,0.89736523,0.06508876
-0.01466071,0.89737486,0.06508876
-0.01470469,0.89738450,0.06508876
-0.01474197,0.89739414,0.06508876
-0.01474630,0.89740377,0.06508876
-0.01480238,0.89741341,0.06508876
-0.01480284,0.89742305,0.06508876
-0.01482543,0.89743269,0.06508876
-0.01483493,0.89744232,0.06508876
-0.01487605,0.89745196,0.06508876
-0.01489272,0.89746160,0.06508876
-0.01490916,0.89747123,0.06508876
-0.01492199,0.89748087,0.06508876
-0.01492875,0.89749051,0.06508876
-0.01495984,0.89750014,0.06508876
-0.01496808,0.89750978,0.06508876
-0.01496911,0.89751942,0.06508876
-0.01497788,0.89752906,0.06508876
-0.01510035,0.89753869,0.06508876
-0.01511386,0.89754833,0.06508876
-0.01517776,0.89755797,0.06508876
-0.01522983,0.89756760,0.06508876
-0.01525287,0.89757724,0.06508876
-0.01525738,0.89758688,0.06508876
-0.01528065,0.89759652,0.06508876
-0.01536868,0.89760615,0.06508876
-0.01538550,0.89761579,0.06508876
-0.01546993,0.89762543,0.06508876
-0.01550392,0.89763506,0.06508876
-0.01551000,0.89764470,0.06508876
-0.01556274,0.89765434,0.06508876
-0.01557473,0.89766397,0.06508876
-0.01562309,0.89767361,0.06508876
-0.01562492,0.89768325,0.06508876
-0.01565597,0.89769289,0.06508876
-0.01565709,0.89770252,0.06508876
-0.01575080,0.89771216,0.06508876
-0.01575540,0.89772180,0.06508876
-0.01578031,0.89773143,0.06508876
-0.01579264,0.89774107,0.06508876
-0.01581590,0.89775071,0.06508876
-0.01582280,0.89776035,0.06508876
-0.01582558,0.89776998,0.06508876
-0.01583838,0.89777962,0.06508876
-0.01585096,0.89778926,0.06508876
-0.01587527,0.89779889,0.06508876
-0.01589662,0.89780853,0.06508876
-0.01594508,0.89781817,0.06508876
-0.01598922,0.89782780,0.06508876
-0.01601341,0.89783744,0.06508876
-0.01605720,0.89784708,0.06508876
-0.01609883,0.89785672,0.06508876
-0.01611741,0.89786635,0.06508876
-0.01612204,0.89787599,0.06508876
-0.01612227,0.89788563,0.06508876
-0.01612300,0.89789526,0.06508876
-0.01614089,0.89790490,0.06508876
-0.01615834,0.89791454,0.06508876
-0.01615872,0.89792418,0.06508876
-0.01622238,0.89793381,0.06508876
-0.01633714,0.89794345,0.06508876
-0.01636099,0.89795309,0.06508876
-0.01640906,0.89796272,0.06508876
-0.01642532,0.89797236,0.06508876
-0.01643196,0.89798200,0.06508876
-0.01645230,0.89799164,0.06508876
-0.01645973,0.89800127,0.06508876
-0.01648938,0.89801091,0.06508876
-0.01649705,0.89802055,0.06508876
-0.01655453,0.89803018,0.06508876
-0.01662142,0.89803982,0.06508876
-0.01662184,0.89804946,0.06508876
-0.01662495,0.89805909,0.06508876
-0.01666860,0.89806873,0.06508876
-0.01671218,0.89807837,0.06508876
-0.01673562,0.89808801,0.06508876
-0.01676711,0.89809764,0.06508876
-0.01678010,0.89810728,0.06508876
-0.01684679,0.89811692,0.06508876
-0.01686695,0.89812655,0.06508876
-0.01686900,0.89813619,0.06508876
-0.01689624,0.89814583,0.06508876
-0.01693437,0.89815547,0.06508876
-0.01703475,0.89816510,0.06508876
-0.01708143,0.89817474,0.06508876
-0.01713930,0.89818438,0.06508876
-0.01724908,0.89819401,0.06508876
-0.01725090,0.89820365,0.06508876
-0.01725396,0.89821329,0.06508876
-0.01730929,0.89822292,0.06508876
-0.01732753,0.89823256,0.06508876
-0.01735445,0.89824220,0.06508876
-0.01739275,0.89825184,0.06508876
-0.01739510,0.89826147,0.06508876
-0.01741447,0.89827111,0.06508876
-0.01743123,0.89828075,0.06508876
-0.01744318,0.89829038,0.06508876
-0.01745816,0.89830002,0.06508876
-0.01745921,0.89830966,0.06508876
-0.01747760,0.89831930,0.06508876
-0.01749139,0.89832893,0.06508876
-0.01750337,0.89833857,0.06508876
-0.01754601,0.89834821,0.06508876
-0.01758585,0.89835784,0.06508876
-0.01760517,0.89836748,0.06508876
-0.01764174,0.89837712,0.06508876
-0.01767299,0.89838675,0.06508876
-0.01769009,0.89839639,0.06508876
-0.01771001,0.89840603,0.06508876
-0.01774034,0.89841567,0.06508876
-0.01777450,0.89842530,0.06508876
-0.01778041,0.89843494,0.06508876
-0.01778344,0.89844458,0.06508876
-0.01782637,0.89845421,0.06508876
-0.01788286,0.89846385,0.06508876
-0.01789356,0.89847349,0.06508876
-0.01798899,0.89848313,0.06508876
-0.01804225,0.89849276,0.06508876
-0.01806948,0.89850240,0.06508876
-0.01810278,0.89851204,0.06508876
-0.01810653,0.89852167,0.06508876
-0.01811264,0.89853131,0.06508876
-0.01822396,0.89854095,0.06508876
-0.01824519,0.89855058,0.06508876
-0.01825445,0.89856022,0.06508876
-0.01826052,0.89856986,0.06508876
-0.01830018,0.89857950,0.06508876
-0.01833221,0.89858913,0.06508876
-0.01834350,0.89859877,0.06508876
-0.01835078,0.89860841,0.06508876
-0.01837290,0.89861804,0.06508876
-0.01837903,0.89862768,0.06508876
-0.01841562,0.89863732,0.06508876
-0.01843756,0.89864696,0.06508876
-0.01850647,0.89865659,0.06508876
-0.01853088,0.89866623,0.06508876
-0.01854693,0.89867587,0.06508876
-0.01856824,0.89868550,0.06508876
-0.01860473,0.89869514,0.06508876
-0.01863381,0.89870478,0.06508876
-0.01865267,0.89871442,0.06508876
-0.01873933,0.89872405,0.06508876
-0.01874427,0.89873369,0.06508876
-0.01876352,0.89874333,0.06508876
-0.01878613,0.89875296,0.06508876
-0.01879567,0.89876260,0.06508876
-0.01879829,0.89877224,0.06508876
-0.01882540,0.89878187,0.06508876
-0.01891191,0.89879151,0.06508876
-0.01893436,0.89880115,0.06508876
-0.01895863,0.89881079,0.06508876
-0.01897403,0.89882042,0.06508876
-0.01898036,0.89883006,0.06508876
-0.01905118,0.89883970,0.06508876
-0.01908177,0.89884933,0.06508876
-0.01908585,0.89885897,0.06508876
-0.01909376,0.89886861,0.06508876
-0.01909584,0.89887825,0.06508876
-0.01919623,0.89888788,0.06508876
-0.01920352,0.89889752,0.06508876
-0.01922768,0.89890716,0.06508876
-0.01926551,0.89891679,0.06508876
-0.01928447,0.89892643,0.06508876
-0.01930632,0.89893607,0.06508876
-0.01933216,0.89894570,0.06508876
-0.01938473,0.89895534,0.06508876
-0.01939521,0.89896498,0.06508876
-0.01942666,0.89897462,0.06508876
-0.01947472,0.89898425,0.06508876
-0.01948032,0.89899389,0.06508876
-0.01949744,0.89900353,0.06508876
-0.01952309,0.89901316,0.06508876
-0.01952931,0.89902280,0.06508876
-0.01954384,0.89903244,0.06508876
-0.01958204,0.89904208,0.06508876
-0.01958338,0.89905171,0.06508876
-0.01960483,0.89906135,0.06508876
-0.01964353,0.89907099,0.06508876
-0.01965367,0.89908062,0.06508876
-0.01969500,0.89909026,0.06508876
-0.01970492,0.89909990,0.06508876
-0.01974012,0.89910953,0.06508876
-0.01977212,0.89911917,0.06508876
-0.01979249,0.89912881,0.06508876
-0.01986098,0.89913845,0.06508876
-0.01988536,0.89914808,0.06508876
-0.01989057,0.89915772,0.06508876
-0.01994679,0.89916736,0.06508876
-0.01995821,0.89917699,0.06508876
-0.01996173,0.89918663,0.06508876
-0.02004289,0.89919627,0.06508876
-0.02004424,0.89920591,0.06508876
-0.02004796,0.89921554,0.06508876
-0.02006110,0.89922518,0.06508876
-0.02013639,0.89923482,0.06508876
-0.02016385,0.89924445,0.06508876
-0.02016729,0.89925409,0.06508876
-0.02018121,0.89926373,0.06508876
-0.02018192,0.89927337,0.06508876
-0.02018970,0.89928300,0.06508876
-0.02020883,0.89929264,0.06508876
-0.02020893,0.89930228,0.06508876
-0.02021064,0.89931191,0.06508876
-0.02023032,0.89932155,0.06508876
-0.02028938,0.89933119,0.06508876
-0.02029459,0.89934082,0.06508876
-0.02036619,0.89935046,0.06508876
-0.02046318,0.89936010,0.06508876
-0.02046611,0.89936974,0.06508876
-0.02047489,0.89937937,0.06508876
-0.02060742,0.89938901,0.06508876
-0.02067952,0.89939865,0.06508876
-0.02069779,0.89940828,0.06508876
-0.02071890,0.89941792,0.06508876
-0.02081821,0.89942756,0.06508876
-0.02086084,0.89943720,0.06508876
-0.02092138,0.89944683,0.06508876
-0.02099452,0.89945647,0.06508876
-0.02099513,0.89946611,0.06508876
-0.02099548,0.89947574,0.06508876
-0.02103954,0.89948538,0.06508876
-0.02105737,0.89949502,0.06508876
-0.02105793,0.89950465,0.06508876
-0.02106904,0.89951429,0.06508876
-0.02110935,0.89952393,0.06508876
-0.02111028,0.89953357,0.06508876
-0.02111813,0.89954320,0.06508876
-0.02118396,0.89955284,0.06508876
-0.02118406,0.89956248,0.06508876
-0.02119045,0.89957211,0.06508876
-0.02120579,0.89958175,0.06508876
-0.02121525,0.89959139,0.06508876
-0.02122948,0.89960103,0.06508876
-0.02124929,0.89961066,0.06508876
-0.02125174,0.89962030,0.06508876
-0.02127517,0.89962994,0.06508876
-0.02130581,0.89963957,0.06508876
-0.02131907,0.89964921,0.06508876
-0.02134280,0.89965885,0.06508876
-0.02141674,0.89966848,0.06508876
-0.02143427,0.89967812,0.06508876
-0.02145813,0.89968776,0.06508876
-0.02146802,0.89969740,0.06508876
-0.02147566,0.89970703,0.06508876
-0.02149612,0.89971667,0.06508876
-0.02151328,0.89972631,0.06508876
-0.02153881,0.89973594,0.06508876
-0.02158402,0.89974558,0.06508876
-0.02159057,0.89975522,0.06508876
-0.02159643,0.89976486,0.06508876
-0.02164349,0.89977449,0.06508876
-0.02164800,0.89978413,0.06508876
-0.02165849,0.89979377,0.06508876
-0.02172688,0.89980340,0.06508876
-0.02173339,0.89981304,0.06508876
-0.02184165,0.89982268,0.06508876
-0.02189375,0.89983232,0.06508876
-0.02190512,0.89984195,0.06508876
-0.02191337,0.89985159,0.06508876
-0.02193365,0.89986123,0.06508876
-0.02193649,0.89987086,0.06508876
-0.02196273,0.89988050,0.06508876
-0.02200724,0.89989014,0.06508876
-0.02204891,0.89989977,0.06508876
-0.02205936,0.89990941,0.06508876
-0.02206624,0.89991905,0.06508876
-0.02208646,0.89992869,0.06508876
-0.02210210,0.89993832,0.06508876
-0.02212882,0.89994796,0.06508876
-0.02216476,0.89995760,0.06508876
-0.02219305,0.89996723,0.06508876
-0.02220392,0.89997687,0.06508876
-0.02222500,0.89998651,0.06508876
-0.02222878,0.89999615,0.06508876
-0.02226174,0.90000578,0.06508876
-0.02226414,0.90001542,0.06508876
-0.02229995,0.90002506,0.06508876
-0.02230898,0.90003469,0.06508876
-0.02233574,0.90004433,0.06508876
-0.02233575,0.90005397,0.06508876
-0.02234497,0.90006360,0.06508876
-0.02234858,0.90007324,0.06508876
-0.02241916,0.90008288,0.06508876
-0.02249385,0.90009252,0.06508876
-0.02251816,0.90010215,0.06508876
-0.02257682,0.90011179,0.06508876
-0.02264005,0.90012143,0.06508876
-0.02271233,0.90013106,0.06508876
-0.02271873,0.90014070,0.06508876
-0.02272824,0.90015034,0.06508876
-0.02273281,0.90015998,0.06508876
-0.02276277,0.90016961,0.06508876
-0.02276911,0.90017925,0.06508876
-0.02278819,0.90018889,0.06508876
-0.02287513,0.90019852,0.06508876
-0.02287656,0.90020816,0.06508876
-0.02287865,0.90021780,0.06508876
-0.02288886,0.90021780,0.06213018
-0.02291658,0.90022743,0.06213018
-0.02296528,0.90023707,0.06213018
-0.02297921,0.90024671,0.06213018
-0.02299801,0.90025635,0.06213018
-0.02301376,0.90026598,0.06213018
-0.02304903,0.90027562,0.06213018
-0.02305225,0.90028526,0.06213018
-0.02309751,0.90029489,0.06213018
-0.02311317,0.90030453,0.06213018
-0.02320762,0.90031417,0.06213018
-0.02322918,0.90032381,0.06213018
-0.02323798,0.90033344,0.06213018
-0.02327526,0.90034308,0.06213018
-0.02328161,0.90035272,0.06213018
-0.02331585,0.90036235,0.06213018
-0.02335953,0.90037199,0.06213018
-0.02336140,0.90038163,0.06213018
-0.02338120,0.90039126,0.06213018
-0.02339548,0.90040090,0.06213018
-0.02345980,0.90041054,0.06213018
-0.02355872,0.90042018,0.06213018
-0.02357626,0.90042981,0.06213018
-0.02359874,0.90043945,0.06213018
-0.02361795,0.90044909,0.06213018
-0.02362976,0.90045872,0.06213018
-0.02364158,0.90046836,0.06213018
-0.02366360,0.90047800,0.06213018
-0.02366514,0.90048764,0.06213018
-0.02367512,0.90049727,0.06213018
-0.02372186,0.90050691,0.06213018
-0.02372279,0.90051655,0.06213018
-0.02373365,0.90052618,0.06213018
-0.02380307,0.90053582,0.06213018
-0.02384577,0.90054546,0.06213018
-0.02393964,0.90055510,0.06213018
-0.02398573,0.90056473,0.06213018
-0.02398672,0.90057437,0.06213018
-0.02399813,0.90058401,0.06213018
-0.02400685,0.90059364,0.06213018
-0.02402429,0.90060328,0.06213018
-0.02403487,0.90061292,0.06213018
-0.02409505,0.90062255,0.06213018
-0.02411339,0.90063219,0.06213018
-0.02415301,0.90064183,0.06213018
-0.02429307,0.90065147,0.06213018
-0.02434118,0.90066110,0.06213018
-0.02436335,0.90067074,0.06213018
-0.02437445,0.90068038,0.06213018
-0.02439037,0.90069001,0.06213018
-0.02440171,0.90069965,0.06213018
-0.02441927,0.90070929,0.06213018
-0.02441990,0.90071893,0.06213018
-0.02442250,0.90072856,0.06213018
-0.02444924,0.90073820,0.06213018
-0.02448392,0.90074784,0.06213018
-0.02451276,0.90075747,0.06213018
-0.02453078,0.90076711,0.06213018
-0.02453807,0.90077675,0.06213018
-0.02455004,0.90078638,0.06213018
-0.02456609,0.90079602,0.06213018
-0.02461780,0.90080566,0.06213018
-0.02462645,0.90081530,0.06213018
-0.02464157,0.90082493,0.06213018
-0.02470794,0.90083457,0.06213018
-0.02474563,0.90084421,0.06213018
-0.02475012,0.90085384,0.06213018
-0.02486862,0.90086348,0.06213018
-0.02487292,0.90087312,0.06213018
-0.02498447,0.90088276,0.06213018
-0.02498646,0.90089239,0.06213018
-0.02499451,0.90090203,0.06213018
-0.02499658,0.90091167,0.06213018
-0.02500609,0.90092130,0.06213018
-0.02500921,0.90093094,0.06213018
-0.02504709,0.90094058,0.06213018
-0.02507702,0.90095021,0.06213018
-0.02509106,0.90095985,0.06213018
-0.02511629,0.90096949,0.06213018
-0.02515073,0.90097913,0.06213018
-0.02521327,0.90098876,0.06213018
-0.02522187,0.90099840,0.06213018
-0.02522451,0.90100804,0.06213018
-0.02524666,0.90101767,0.06213018
-0.02526117,0.90102731,0.06213018
-0.02539517,0.90103695,0.06213018
-0.02542170,0.90104659,0.06213018
-0.02543664,0.90105622,0.06213018
-0.02550166,0.90106586,0.06213018
-0.02560543,0.90107550,0.06213018
-0.02564519,0.90108513,0.06213018
-0.02569739,0.90109477,0.06213018
-0.02579390,0.90110441,0.06213018
-0.02586628,0.90111405,0.06213018
-0.02592091,0.90112368,0.06213018
-0.02594608,0.90112368,0.05917160
-0.02598787,0.90113332,0.05917160
-0.02602950,0.90114296,0.05917160
-0.02603546,0.90115259,0.05917160
-0.02603858,0.90116223,0.05917160
-0.02606805,0.90117187,0.05917160
-0.02615111,0.90118150,0.05917160
-0.02618730,0.90119114,0.05917160
-0.02619604,0.90120078,0.05917160
-0.02621658,0.90121042,0.05917160
-0.02631469,0.90122005,0.05917160
-0.02633392,0.90122969,0.05917160
-0.02634911,0.90123933,0.05917160
-0.02635271,0.90124896,0.05917160
-0.02636839,0.90125860,0.05917160
-0.02641369,0.90126824,0.05917160
-0.02643673,0.90127788,0.05917160
-0.02644868,0.90128751,0.05917160
-0.02645774,0.90129715,0.05917160
-0.02649159,0.90130679,0.05917160
-0.02649899,0.90131642,0.05917160
-0.02650001,0.90132606,0.05917160
-0.02651997,0.90133570,0.05917160
-0.02652887,0.90134533,0.05917160
-0.02653258,0.90135497,0.05917160
-0.02654850,0.90136461,0.05917160
-0.02659357,0.90137425,0.05917160
-0.02664016,0.90138388,0.05917160
-0.02667992,0.90139352,0.05917160
-0.02671447,0.90140316,0.05917160
-0.02672207,0.90141279,0.05917160
-0.02673523,0.90142243,0.05917160
-0.02675183,0.90143207,0.05917160
-0.02678718,0.90144171,0.05917160
-0.02681047,0.90145134,0.05917160
-0.02681894,0.90146098,0.05917160
-0.02684906,0.90147062,0.05917160
-0.02689656,0.90148025,0.05917160
-0.02691863,0.90148989,0.05917160
-0.02692150,0.90149953,0.05917160
-0.02692917,0.90150916,0.05917160
-0.02697900,0.90151880,0.05917160
-0.02698908,0.90152844,0.05917160
-0.02702017,0.90153808,0.05917160
-0.02704820,0.90154771,0.05917160
-0.02707464,0.90155735,0.05917160
-0.02709264,0.90156699,0.05917160
-0.02710414,0.90157662,0.05917160
-0.02715353,0.90158626,0.05917160
-0.02715542,0.90159590,0.05917160
-0.02720384,0.90160554,0.05917160
-0.02724435,0.90161517,0.05917160
-0.02726099,0.90162481,0.05917160
-0.02727380,0.90163445,0.05917160
-0.02729161,0.90164408,0.05917160
-0.02730441,0.90165372,0.05917160
-0.02732820,0.90166336,0.05917160
-0.02735418,0.90167300,0.05917160
-0.02735778,0.90168263,0.05917160
-0.02737618,0.90169227,0.05917160
-0.02741783,0.90170191,0.05917160
-0.02743514,0.90171154,0.05917160
-0.02744431,0.90172118,0.05917160
-0.02744997,0.90173082,0.05917160
-0.02746866,0.90174045,0.05917160
-0.02751394,0.90175009,0.05917160
-0.02756451,0.90175973,0.05917160
-0.02760103,0.90176937,0.05917160
-0.02762564,0.90177900,0.05917160
-0.02763234,0.90178864,0.05917160
-0.02763904,0.90179828,0.05917160
-0.02764073,0.90180791,0.05917160
-0.02765746,0.90181755,0.05917160
-0.02770207,0.90182719,0.05917160
-0.02772297,0.90183683,0.05917160
-0.02772979,0.90184646,0.05917160
-0.02778754,0.90185610,0.05917160
-0.02782370,0.90186574,0.05917160
-0.02786624,0.90187537,0.05917160
-0.02787093,0.90188501,0.05917160
-0.02787291,0.90189465,0.05917160
-0.02787756,0.90190428,0.05917160
-0.02789392,0.90191392,0.05917160
-0.02792658,0.90192356,0.05917160
-0.02796729,0.90193320,0.05917160
-0.02796911,0.90194283,0.05917160
-0.02797323,0.90195247,0.05917160
-0.02799006,0.90196211,0.05917160
-0.02799377,0.90197174,0.05917160
-0.02806536,0.90198138,0.05917160
-0.02809959,0.90199102,0.05917160
-0.02816198,0.90200066,0.05917160
-0.02816324,0.90201029,0.05917160
-0.02816499,0.90201993,0.05917160
-0.02820506,0.90202957,0.05917160
-0.02820985,0.90203920,0.05917160
-0.02822582,0.90204884,0.05917160
-0.02824212,0.90205848,0.05917160
-0.02827893,0.90206811,0.05917160
-0.02837706,0.90207775,0.05917160
-0.02838367,0.90208739,0.05917160
-0.02842361,0.90209703,0.05917160
-0.02852453,0.90210666,0.05917160
-0.02852657,0.90211630,0.05917160
-0.02854720,0.90212594,0.05917160
-0.02855110,0.90213557,0.05917160
-0.02873847,0.90214521,0.05917160
-0.02874454,0.90215485,0.05917160
-0.02878523,0.90216449,0.05917160
-0.02902610,0.90217412,0.05917160
-0.02904458,0.90218376,0.05917160
-0.02908529,0.90219340,0.05917160
-0.02917177,0.90220303,0.05917160
-0.02921759,0.90221267,0.05917160
-0.02928319,0.90222231,0.05917160
-0.02930835,0.90223194,0.05917160
-0.02933872,0.90224158,0.05917160
-0.02935078,0.90225122,0.05917160
-0.02940727,0.90226086,0.05917160
-0.02940732,0.90227049,0.05917160
-0.02943262,0.90228013,0.05917160
-0.02951900,0.90228977,0.05917160
-0.02953254,0.90229940,0.05917160
-0.02959288,0.90230904,0.05917160
-0.02964817,0.90231868,0.05917160
-0.02965385,0.90232832,0.05917160
-0.02969727,0.90233795,0.05917160
-0.02970840,0.90234759,0.05917160
-0.02972695,0.90235723,0.05917160
-0.02976709,0.90236686,0.05917160
-0.02984328,0.90237650,0.05917160
-0.02989831,0.90238614,0.05917160
-0.02995713,0.90239578,0.05917160
-0.02997006,0.90240541,0.05917160
-0.02997927,0.90241505,0.05917160
-0.03009249,0.90242469,0.05917160
